hs6,hs_section_name,weight_2014
390319,Plastics,0.0003236444123042606
390320,Plastics,0.00017338671094373464
390330,Plastics,0.00019822345883937513
390390,Plastics,0.0007015756521970678
390410,Plastics,4.6674988783059425e-06
390421,Plastics,1.0368848591146125e-05
390422,Plastics,0.0004191705370418804
390430,Plastics,0.00021521594494561922
390440,Plastics,2.227920434982513e-07
390461,Plastics,0.001791964727569018
390469,Plastics,0.0017221517663044482
390490,Plastics,1.78358892694121e-05
390519,Plastics,0.0005746781029896167
390610,Plastics,0.0009505810556978124
390690,Plastics,0.0023180596908303113
390710,Plastics,9.698100911162859e-05
390720,Plastics,0.00045410334966731233
390730,Plastics,0.0008167581366224996
390740,Plastics,0.00016855710051353793
390750,Plastics,3.381629157985451e-06
390760,Plastics,0.007397221760292599
390791,Plastics,6.810316315563373e-05
390799,Plastics,0.0021556014250847305
390810,Plastics,0.0002542519278774076
390890,Plastics,0.00044404007467105925
390910,Plastics,2.2852106128845743e-05
390920,Plastics,2.7013785789954007e-05
390930,Plastics,0.011667668085077408
390940,Plastics,0.0001924362657154719
390950,Plastics,0.0005899700322361053
391000,Plastics,0.0013783232967160936
391110,Plastics,0.000979626524553101
391190,Plastics,0.001120184644175788
391212,Plastics,9.54687844565595e-07
391231,Plastics,0.004711244892130338
391239,Plastics,0.0006054718380453098
391290,Plastics,0.0006683181221715841
391310,Plastics,0.0010465352840872317
391390,Plastics,0.00609948182241017
391400,Plastics,0.0033623934978160588
391510,Plastics,1.0339120717276043e-05
391520,Plastics,6.869360104002716e-05
391530,Plastics,3.5989655242566087e-06
391590,Plastics,0.000702714162962081
391610,Plastics,0.00019019014113300718
391620,Plastics,0.0015884392411877203
391690,Plastics,0.0005968504206019314
391710,Plastics,0.00010555677701086187
391721,Plastics,0.0006006536400011493
391722,Plastics,0.00027300364720868624
391723,Plastics,0.0006965953982711923
391729,Plastics,0.0006035439798578174
391731,Plastics,0.0007822339987575175
391732,Plastics,0.005259443698687729
391733,Plastics,0.004402134181278352
391739,Plastics,0.013615847779517883
391740,Plastics,0.005185339012231413
391810,Plastics,0.03890176080188255
391890,Plastics,0.0013684942818195508
391910,Plastics,0.005323637813439974
391990,Plastics,0.007743906944951446
392010,Plastics,0.006350905259996209
392020,Plastics,0.00036987927267755066
392030,Plastics,0.0003544684319355817
392051,Plastics,0.0010637480570790635
392059,Plastics,0.0001241890281449023
392061,Plastics,0.00032024546972160556
392062,Plastics,0.001669895619718072
392063,Plastics,0.0003335293200572932
392069,Plastics,0.00019252366789145698
392071,Plastics,4.399196466102089e-05
392073,Plastics,8.801120770817727e-06
392079,Plastics,8.115219668985327e-05
392091,Plastics,7.969664427373502e-05
392092,Plastics,0.00015993601709121428
392093,Plastics,3.17320001984016e-08
392094,Plastics,8.818729247419048e-05
392099,Plastics,0.0017582527618985875
392111,Plastics,0.00022861603460834948
392112,Plastics,0.002067164952903719
392113,Plastics,0.0047086489918334055
392114,Plastics,3.539810395465694e-05
392119,Plastics,0.0015064866187104063
392190,Plastics,0.011642695557623024
392210,Plastics,0.0018006255038266774
392220,Plastics,0.0031520288189990173
392290,Plastics,0.001714020357748344
392310,Plastics,0.018461291475750444
392321,Plastics,0.04595499955217881
392329,Plastics,0.012633738253784346
392330,Plastics,0.016491186026906215
392340,Plastics,0.00020385878372373235
392350,Plastics,0.01385679859930511
392390,Plastics,0.026171525646835215
392410,Plastics,0.12297905891956863
392490,Plastics,0.09369952146997453
392510,Plastics,2.0393933846809566e-05
392520,Plastics,0.004255855116040947
392530,Plastics,0.027712246862826338
392590,Plastics,0.00753327015031516
392610,Plastics,0.02079217980188904
392620,Plastics,0.06771283873254764
392630,Plastics,0.006249596729769803
392690,Plastics,0.04183791593280903
400110,Plastics,2.1317223712231477e-06
400122,Plastics,6.301863899050985e-06
400129,Plastics,9.782307619057774e-06
400130,Plastics,5.688378561881888e-07
400219,Plastics,0.001648446179338347
400220,Plastics,8.511969877781762e-06
400231,Plastics,1.6714302237838072e-05
400239,Plastics,8.124505454306544e-07
400249,Plastics,0.00011558080453318537
400259,Plastics,0.0001332018625942367
400260,Plastics,3.148276482140468e-05
400270,Plastics,0.00010646258644108677
400280,Plastics,2.839178965120144e-07
400299,Plastics,0.0011711593746559067
400300,Plastics,0.0006204220080826441
400400,Plastics,0.0001525312156694778
400510,Plastics,2.0539400016140133e-05
400591,Plastics,5.169671698989595e-05
400599,Plastics,0.0001759175884753482
400610,Plastics,9.564136200149818e-08
400690,Plastics,0.0003733246441868118
400700,Plastics,0.00023079179208861987
400811,Plastics,0.0002482934376226088
400819,Plastics,0.00028881492352508874
400821,Plastics,0.002246405828192828
400829,Plastics,0.00016682431062200204
401110,Plastics,0.11053783186355637
401120,Plastics,0.08925519731195518
401130,Plastics,4.155578209842045e-05
401199,Plastics,0.020272910336200246
401220,Plastics,0.0001048584503257939
401290,Plastics,0.004085213111774023
401310,Plastics,0.0006124682430574752
401320,Plastics,0.0014773426136439752
401390,Plastics,0.0015981227342447566
401490,Plastics,0.00016924997152137879
401511,Plastics,8.579776151889927e-05
401519,Plastics,0.011496955658038113
401590,Plastics,0.00013792959660274384
401610,Plastics,0.0010792246999688122
401691,Plastics,0.0027275759059872673
401692,Plastics,0.0006809132767626149
401693,Plastics,0.015053965966685031
401694,Plastics,0.00018718473102298804
401695,Plastics,0.00013719864719466485
401699,Plastics,0.019613618019628954
401700,Plastics,0.0002464021547406083
410390,Skins and leather,2.5928296919737784e-07
420100,Skins and leather,0.031908414521412194
420211,Skins and leather,0.0070991226470343985
420212,Skins and leather,0.09844479665087577
420219,Skins and leather,0.001799559615873396
420221,Skins and leather,0.0772635180881843
420222,Skins and leather,0.11452878043480427
420229,Skins and leather,0.0010065178718015383
420231,Skins and leather,0.02315857202783042
420232,Skins and leather,0.04505763980353921
420239,Skins and leather,0.0014872073487197783
420291,Skins and leather,0.06508746318712465
420292,Skins and leather,0.3571301508769426
420299,Skins and leather,0.050634897538207324
420310,Skins and leather,0.027047898734480564
420321,Skins and leather,0.0066922720913037935
420329,Skins and leather,0.03615918289872614
420330,Skins and leather,0.03020710795075851
420340,Skins and leather,0.00031479012185083326
420500,Skins and leather,0.013865257340850541
430180,Skins and leather,1.1059729370054674e-06
430219,Skins and leather,0.0002749081275352583
430220,Skins and leather,2.3399792314429795e-05
430230,Skins and leather,5.565573919782558e-05
430310,Skins and leather,0.006788133102435968
430390,Skins and leather,0.003544890650336515
430400,Skins and leather,0.0004184975819535744
440399,Articles of wood,0.0011079291981111556
440410,Articles of wood,1.752842652501451e-05
440420,Articles of wood,0.0001027335469733451
440500,Articles of wood,3.632071913047094e-05
440710,Articles of wood,0.004999173192977406
440791,Articles of wood,0.0004157738297871211
440799,Articles of wood,0.006176455126362735
440810,Articles of wood,0.00013103859627210476
440890,Articles of wood,0.004993704310645713
440910,Articles of wood,0.031723510860105456
441090,Articles of wood,0.0006628552989252351
441299,Articles of wood,0.06109209994446172
441300,Articles of wood,0.00019018346922105775
441400,Articles of wood,0.10436164094847494
441510,Articles of wood,0.002200955049786369
441520,Articles of wood,0.0002429195345231681
441600,Articles of wood,0.00015062334243766783
441700,Articles of wood,0.004140065299316673
441810,Articles of wood,0.00017813179571129155
441820,Articles of wood,0.04269536966766792
441890,Articles of wood,0.17768670317101298
441900,Articles of wood,0.055047781996096876
442010,Articles of wood,0.07020521273830897
442090,Articles of wood,0.13260210880318118
442110,Articles of wood,0.02185590149896862
442190,Articles of wood,0.21398442582112026
450310,Articles of wood,0.0003109992902938359
450390,Articles of wood,0.00039831292544208424
450410,Articles of wood,0.003714821380226051
450490,Articles of wood,0.006034941478771019
460199,Articles of wood,0.0034924140897885083
460290,Articles of wood,0.049047364649373114
470321,Paper and pulp of wood,1.2932807784891305e-06
470329,Paper and pulp of wood,3.47139680107031e-05
470710,Paper and pulp of wood,0.0002532140824953728
470720,Paper and pulp of wood,6.388418913843885e-05
470730,Paper and pulp of wood,3.43838449609012e-05
470790,Paper and pulp of wood,5.3840010774625705e-05
480100,Paper and pulp of wood,5.011964002104346e-07
480210,Paper and pulp of wood,3.1809517996183964e-05
480220,Paper and pulp of wood,0.00010542463774830446
480300,Paper and pulp of wood,0.005953457221074729
480411,Paper and pulp of wood,2.962163539391855e-05
480419,Paper and pulp of wood,0.00020850656201986772
480421,Paper and pulp of wood,5.159622874220214e-07
480429,Paper and pulp of wood,0.0001739016506332845
480431,Paper and pulp of wood,0.00018559876459981183
480439,Paper and pulp of wood,0.0006313941888161101
480441,Paper and pulp of wood,4.1283733113629866e-05
480442,Paper and pulp of wood,2.448057534933576e-05
480451,Paper and pulp of wood,1.0689025752467738e-05
480459,Paper and pulp of wood,2.4432902627766922e-05
480540,Paper and pulp of wood,0.00015027728580097486
480550,Paper and pulp of wood,9.332040717722905e-07
480610,Paper and pulp of wood,0.0001183319216424443
480620,Paper and pulp of wood,0.00019644430875672238
480640,Paper and pulp of wood,2.8081342416504166e-05
480810,Paper and pulp of wood,0.0009676771448801988
480890,Paper and pulp of wood,0.0001339890356178734
480920,Paper and pulp of wood,8.095439852001682e-05
480990,Paper and pulp of wood,0.00017088329234599023
481029,Paper and pulp of wood,0.006405890333475127
481031,Paper and pulp of wood,0.0005087132915073616
481032,Paper and pulp of wood,0.0004726043690376553
481039,Paper and pulp of wood,0.0002096234959168013
481099,Paper and pulp of wood,0.00380199889844161
481110,Paper and pulp of wood,8.043084234774311e-05
481190,Paper and pulp of wood,0.029953692353062684
481200,Paper and pulp of wood,0.00012745344299677915
481310,Paper and pulp of wood,0.0002653548059019854
481420,Paper and pulp of wood,0.0004837777158906631
481490,Paper and pulp of wood,0.0008232325954690467
481620,Paper and pulp of wood,0.00013113120361869367
481690,Paper and pulp of wood,0.0003491864430158029
481710,Paper and pulp of wood,0.007433705140025693
481720,Paper and pulp of wood,0.005252169548907556
481730,Paper and pulp of wood,0.002628732930854553
481810,Paper and pulp of wood,0.01817591297752216
481820,Paper and pulp of wood,0.017277625377356616
481830,Paper and pulp of wood,0.01604091967383619
481850,Paper and pulp of wood,0.0010615054985775065
481890,Paper and pulp of wood,0.045654233646546034
481910,Paper and pulp of wood,0.031346122267235196
481920,Paper and pulp of wood,0.04519508100075813
481930,Paper and pulp of wood,0.01349753968836074
481940,Paper and pulp of wood,0.07953422519130368
481950,Paper and pulp of wood,0.04454527353964793
481960,Paper and pulp of wood,0.005857098205250601
482010,Paper and pulp of wood,0.07082894386134242
482020,Paper and pulp of wood,0.0009697211655527742
482030,Paper and pulp of wood,0.028049348535859078
482040,Paper and pulp of wood,0.00047546641986175264
482050,Paper and pulp of wood,0.0041758833972312505
482090,Paper and pulp of wood,0.0010887764047273405
482110,Paper and pulp of wood,0.011630879470027332
482190,Paper and pulp of wood,0.006659824147501442
482210,Paper and pulp of wood,3.2806004441720196e-05
482290,Paper and pulp of wood,7.346049981889059e-05
482320,Paper and pulp of wood,0.0028732096160043385
482340,Paper and pulp of wood,0.0005168305215900627
482370,Paper and pulp of wood,0.009235739077917656
482390,Paper and pulp of wood,0.043101951940494446
490110,Paper and pulp of wood,0.0031439470096774388
490191,Paper and pulp of wood,0.00029591829395875734
490199,Paper and pulp of wood,0.16803626096048208
490210,Paper and pulp of wood,9.735360379845107e-06
490290,Paper and pulp of wood,0.0003054408146215097
490300,Paper and pulp of wood,0.05227035836178602
490400,Paper and pulp of wood,4.028830137432303e-05
490599,Paper and pulp of wood,0.0006290453580432383
490600,Paper and pulp of wood,0.00012699780990567874
490810,Paper and pulp of wood,0.0005540329634784099
490890,Paper and pulp of wood,0.004331636295892774
490900,Paper and pulp of wood,0.0817461757678415
491000,Paper and pulp of wood,0.016929161829990443
491110,Paper and pulp of wood,0.008188290703965581
491191,Paper and pulp of wood,0.05440488675096608
491199,Paper and pulp of wood,0.04245122899437713
500400,Textiles,6.088636475096202e-05
500600,Textiles,1.1412191907703514e-05
500720,Textiles,0.0008294802230351769
500790,Textiles,5.521230592780112e-05
510510,Textiles,3.3330238221420994e-06
510529,Textiles,0.00011224297168106761
510610,Textiles,0.00011253075000801466
510710,Textiles,0.00023688833021377038
510720,Textiles,5.951629736228513e-06
511111,Textiles,7.052261823890197e-06
511119,Textiles,3.9988301848908414e-06
511130,Textiles,9.920115604116423e-06
511190,Textiles,1.1038661197818973e-06
511211,Textiles,0.0002165028361368945
511219,Textiles,4.414203711918225e-05
511220,Textiles,2.2811801409189323e-06
511230,Textiles,1.2189294453964254e-05
511290,Textiles,3.355106197712926e-06
511300,Textiles,7.335719686051633e-06
520210,Textiles,8.792524826827655e-09
520300,Textiles,6.28109675847516e-08
520411,Textiles,2.6579271968105274e-05
520419,Textiles,4.5583430075635385e-06
520420,Textiles,9.336953921564673e-06
520511,Textiles,1.591227180535135e-05
520512,Textiles,1.5812825317654815e-05
520513,Textiles,1.820608488423986e-06
520521,Textiles,6.0873580217736795e-06
520522,Textiles,9.16499436992275e-06
520523,Textiles,1.2438643383607824e-05
520524,Textiles,7.938639283587805e-06
520541,Textiles,1.033045869524432e-06
520542,Textiles,3.39977626637336e-07
520543,Textiles,2.172865330767754e-08
520611,Textiles,2.2160447127477778e-05
520612,Textiles,5.477338713098602e-06
520613,Textiles,3.589649324056147e-06
520622,Textiles,3.603646619326441e-06
520631,Textiles,2.833416391321151e-06
520710,Textiles,4.8931108105822196e-05
520790,Textiles,4.756705399561883e-06
520811,Textiles,0.00017164198484724316
520812,Textiles,0.00026009683114108046
520819,Textiles,1.54542772722022e-05
520821,Textiles,0.00034421067149218283
520822,Textiles,0.00019594515511549328
520829,Textiles,0.00027909356108108443
520831,Textiles,1.9853394729597147e-05
520832,Textiles,0.0002894699784046621
520833,Textiles,1.2961697547300313e-05
520839,Textiles,7.44087878829801e-05
520841,Textiles,7.770899133227723e-06
520842,Textiles,3.3888437218544855e-05
520843,Textiles,2.6819929436425774e-05
520849,Textiles,7.415630598472008e-05
520852,Textiles,0.0020276209562406135
520859,Textiles,0.00013627044071106963
520911,Textiles,3.520024149730604e-05
520912,Textiles,1.5034459477597114e-05
520919,Textiles,5.646150136598506e-05
520921,Textiles,1.8442447153650703e-05
520922,Textiles,1.6800038888225612e-05
520929,Textiles,4.853049237693088e-05
520931,Textiles,4.038530455754044e-05
520932,Textiles,4.653325014981623e-05
520939,Textiles,0.00011398063229878335
520941,Textiles,2.2224420325355734e-05
520942,Textiles,0.00029886150661825536
520943,Textiles,1.2198617562185803e-05
520949,Textiles,3.074374523565325e-05
520951,Textiles,3.0543740561718864e-05
520952,Textiles,1.785627883186219e-05
520959,Textiles,5.02855106514168e-05
521021,Textiles,7.143989586487318e-05
521029,Textiles,2.9620954974792924e-06
521039,Textiles,1.7140218641870463e-05
521041,Textiles,9.21613250282361e-06
521049,Textiles,1.3267187253280695e-05
521112,Textiles,5.959209499010261e-07
521119,Textiles,1.5581415159928047e-05
521131,Textiles,5.944509812388857e-05
521132,Textiles,2.6716617269710555e-05
521139,Textiles,0.00012011627340947675
521141,Textiles,1.7881671037181045e-06
521142,Textiles,0.00022962178849604014
521149,Textiles,8.014848745183094e-05
521159,Textiles,8.78815383029018e-06
521211,Textiles,1.4196643031454573e-06
521221,Textiles,4.184685968299302e-06
521224,Textiles,3.989562661596358e-05
521225,Textiles,6.153958870749306e-06
530310,Textiles,1.475552420722879e-06
530390,Textiles,1.4413424247012565e-06
530890,Textiles,1.7586944594350747e-05
530911,Textiles,0.0001618142918173122
530919,Textiles,0.00022663303749944502
530929,Textiles,0.00040656720703229266
531010,Textiles,0.00020223373057324644
531090,Textiles,7.314564568127774e-05
531100,Textiles,6.774271497281997e-05
540110,Textiles,0.00011532816252612249
540120,Textiles,9.45613305836969e-06
540220,Textiles,0.0041884415133647745
540231,Textiles,2.967191624656221e-05
540232,Textiles,4.153624100419699e-05
540233,Textiles,0.0007549327760250426
540239,Textiles,1.3698955807205e-05
540249,Textiles,3.408616796364472e-05
540251,Textiles,8.952963139041319e-07
540252,Textiles,1.5362637940170863e-05
540259,Textiles,1.4733037577642938e-06
540261,Textiles,2.3933858959647417e-05
540262,Textiles,0.0001964428676056188
540269,Textiles,3.2856250388802353e-06
540331,Textiles,6.658417349750572e-06
540332,Textiles,1.6635052718342897e-07
540341,Textiles,3.1010527619694845e-05
540349,Textiles,1.2285026857897732e-06
540490,Textiles,0.00014342644422156602
540500,Textiles,2.2880271932984447e-06
540710,Textiles,0.0002661629405611893
540720,Textiles,0.0007209992139520703
540730,Textiles,5.862112737776069e-06
540741,Textiles,0.00010500672374858848
540742,Textiles,0.00011072231967179334
540743,Textiles,0.00012532488426608647
540744,Textiles,2.8742889988279295e-05
540751,Textiles,7.241053502082789e-05
540752,Textiles,0.0009172088775227707
540753,Textiles,0.00037895294372221566
540754,Textiles,0.0002498941167145845
540771,Textiles,1.4227265273092834e-05
540772,Textiles,7.466897587340156e-05
540773,Textiles,0.00032787325079240324
540774,Textiles,1.069287241971563e-05
540781,Textiles,2.037099146408678e-05
540782,Textiles,5.038179890462094e-05
540783,Textiles,4.067909616296099e-05
540791,Textiles,2.0158429649810625e-05
540792,Textiles,0.0001996439530236066
540793,Textiles,0.00040981920319029793
540794,Textiles,6.485391578144017e-05
540810,Textiles,9.809678460386354e-06
540821,Textiles,3.4102363390121716e-06
540822,Textiles,6.183133377696253e-05
540823,Textiles,1.165287464189995e-06
540824,Textiles,2.7643066408647667e-05
540832,Textiles,4.9182832027804047e-05
540833,Textiles,3.179462881359073e-05
550110,Textiles,5.3123020114640095e-06
550130,Textiles,1.583887443574809e-05
550190,Textiles,1.5453771954683413e-05
550320,Textiles,0.005111893588832112
550330,Textiles,2.409012840233112e-05
550390,Textiles,0.00011667549062645414
550510,Textiles,4.9386702380757125e-06
550620,Textiles,1.4742562812872001e-05
550630,Textiles,1.7132285156825565e-06
550810,Textiles,0.0002352147691233123
550911,Textiles,1.7080490111150286e-06
550912,Textiles,3.565570944286127e-06
550921,Textiles,0.00028399572212842807
550922,Textiles,5.906052622621862e-05
550931,Textiles,2.5152533219696857e-05
550932,Textiles,1.4770304744653197e-05
550951,Textiles,4.327145083194662e-05
550952,Textiles,1.811563304837767e-08
550953,Textiles,0.000198542866150178
550959,Textiles,8.218989443008724e-07
550969,Textiles,1.733471535485011e-05
550999,Textiles,1.0154355539948375e-07
551011,Textiles,0.00016145165069995744
551012,Textiles,5.762059869056996e-06
551020,Textiles,5.974874342092539e-07
551030,Textiles,2.9542656025257466e-05
551090,Textiles,6.44552707908721e-05
551110,Textiles,0.00022002497504044122
551120,Textiles,0.0001270986245546433
551130,Textiles,2.614944888662829e-05
551211,Textiles,0.00015459017150528382
551219,Textiles,0.0003208960286200524
551221,Textiles,1.2788323106605796e-06
551229,Textiles,6.582521185016931e-05
551291,Textiles,4.137388248541194e-06
551299,Textiles,5.3077996323716516e-05
551311,Textiles,7.085127675311857e-05
551312,Textiles,1.138909889709512e-06
551313,Textiles,2.519609158981597e-05
551321,Textiles,0.00031276996706874785
551323,Textiles,2.0576857821239054e-05
551329,Textiles,1.4338889912992042e-05
551331,Textiles,2.52065011307029e-05
551349,Textiles,7.2981998602819804e-06
551411,Textiles,4.2067683438701275e-06
551412,Textiles,1.8255555469328737e-05
551419,Textiles,1.4848906884699924e-05
551421,Textiles,1.6434113206998757e-05
551422,Textiles,4.844001527519274e-05
551423,Textiles,4.4489796635608846e-05
551429,Textiles,1.0730670170120615e-05
551441,Textiles,3.277994744346609e-07
551511,Textiles,6.306155454231617e-05
551512,Textiles,0.0005760885258484584
551513,Textiles,2.31854837143295e-05
551519,Textiles,0.00018914310126102858
551521,Textiles,7.264116193640054e-06
551522,Textiles,1.3177164937309468e-06
551529,Textiles,6.311971658872811e-06
551591,Textiles,6.1676529755083295e-06
551599,Textiles,1.5373957052591606e-05
551611,Textiles,8.031319569707832e-05
551612,Textiles,0.00018622673699899918
551613,Textiles,2.584598045072304e-06
551614,Textiles,0.000138151510440616
551621,Textiles,9.461969475711637e-06
551623,Textiles,0.0002053347125907633
551632,Textiles,1.6286888947901275e-06
551642,Textiles,8.115020363519081e-06
551643,Textiles,7.424807164613111e-05
551691,Textiles,6.714810784846778e-06
551692,Textiles,7.189167499254129e-05
551694,Textiles,1.5276759227853659e-06
560121,Textiles,0.0007333184760718657
560122,Textiles,9.682227275798857e-05
560129,Textiles,7.705662641552813e-06
560130,Textiles,3.846216714455534e-05
560210,Textiles,0.00011515066974764991
560221,Textiles,2.489345692781671e-06
560229,Textiles,4.8343777553740484e-05
560290,Textiles,5.384736751193987e-05
560410,Textiles,7.574510006140227e-05
560490,Textiles,1.932096692593123e-05
560500,Textiles,4.418612607269608e-05
560600,Textiles,0.0003250655297969122
560721,Textiles,1.636809347316973e-05
560729,Textiles,9.776650907358685e-05
560741,Textiles,3.940822260322125e-05
560749,Textiles,0.0007904491188962234
560750,Textiles,0.0008258247055725473
560790,Textiles,0.0002945021323837127
560811,Textiles,0.00013899147448621338
560819,Textiles,0.00039075294155970934
560890,Textiles,6.52088508066335e-05
560900,Textiles,0.0036971499413551863
570110,Textiles,0.00020132794892082755
570190,Textiles,0.0004840013814319797
570210,Textiles,0.0002381169844948158
570220,Textiles,9.153119408231345e-06
570231,Textiles,0.0005396265570385026
570232,Textiles,5.0352970540174366e-05
570241,Textiles,0.0006277268725611616
570242,Textiles,0.001735812191497891
570249,Textiles,0.00020354588857427077
570291,Textiles,3.0954235248102394e-06
570292,Textiles,0.00024956368958905216
570299,Textiles,0.00022690201801469335
570310,Textiles,0.0009841248677689854
570320,Textiles,0.0006368813310608177
570330,Textiles,0.0045167685140231695
570390,Textiles,0.0007339011577027746
570410,Textiles,4.537523925789671e-06
570490,Textiles,0.00043863248390894373
570500,Textiles,0.0028925210822985108
580110,Textiles,1.2705451033525353e-06
580121,Textiles,1.0714752668278943e-06
580122,Textiles,7.809336110293968e-05
580131,Textiles,1.946990926459258e-05
580132,Textiles,8.05576430467897e-05
580133,Textiles,0.0001848739514694647
580136,Textiles,0.00205574298785944
580190,Textiles,1.3397508641374883e-05
580219,Textiles,2.259231674490584e-05
580220,Textiles,1.190578606005094e-06
580410,Textiles,0.00028817030174635173
580421,Textiles,8.596855777204425e-05
580429,Textiles,6.279618704732717e-05
580430,Textiles,1.6537273778458346e-06
580500,Textiles,3.6111505844803716e-06
580610,Textiles,0.00029444114055919557
580620,Textiles,0.0002537955469477299
580631,Textiles,0.00012114742433830574
580632,Textiles,0.0014997818651651387
580639,Textiles,0.0003531358421676911
580640,Textiles,1.271454674886345e-06
580710,Textiles,0.00028153717553841627
580790,Textiles,4.406497619756781e-05
580810,Textiles,0.00015181744374796855
580890,Textiles,0.0004120279207990234
580900,Textiles,1.1315499400484348e-05
581010,Textiles,5.7237820670091685e-05
581091,Textiles,8.218064711949352e-05
581092,Textiles,0.0013091356716786135
581099,Textiles,1.9422510481330714e-05
581100,Textiles,7.059545975923456e-05
590110,Textiles,1.3516738309931779e-05
590190,Textiles,0.0014196434082660555
590210,Textiles,0.000256475321547465
590220,Textiles,3.9821496535958085e-05
590310,Textiles,0.002576816003687787
590320,Textiles,0.0014281181136394446
590390,Textiles,0.0017120996868773466
590610,Textiles,0.0006826744931726241
590691,Textiles,5.5927658673266545e-05
590699,Textiles,0.000312480874916252
590700,Textiles,0.0003166936565385957
590800,Textiles,1.9714584007187405e-05
590900,Textiles,0.00020894283127013096
591000,Textiles,0.00017508509209085218
591110,Textiles,0.00016603819042506908
591120,Textiles,7.911066633175401e-05
591131,Textiles,1.1659469035520072e-05
591132,Textiles,3.5234754683838936e-05
591140,Textiles,7.604619350496923e-05
591190,Textiles,0.0015954561070522036
600110,Textiles,0.00023613957598031334
600121,Textiles,2.2022242786090576e-05
600122,Textiles,0.0015150987718698594
600129,Textiles,5.541033986341225e-06
600191,Textiles,1.4243031179678868e-05
600192,Textiles,0.0008598614534828551
610120,Textiles,0.005549640049003621
610130,Textiles,0.0038609658463961503
610190,Textiles,0.00010370929575323666
610210,Textiles,0.0005879632096152282
610220,Textiles,0.004105116044140602
610230,Textiles,0.005278089564652421
610290,Textiles,0.00015674133344861985
610322,Textiles,1.0068451561755231e-07
610331,Textiles,3.03152359797251e-05
610332,Textiles,0.00023162757058922226
610333,Textiles,0.00011824182333942643
610341,Textiles,1.995418030871846e-05
610342,Textiles,0.0037675973178155414
610343,Textiles,0.0043334691319422336
610349,Textiles,5.903172312764798e-05
610413,Textiles,4.938857205557663e-05
610419,Textiles,3.0054087886017946e-05
610423,Textiles,2.1565435749110563e-06
610431,Textiles,6.253506421949596e-05
610432,Textiles,0.0005386863632630545
610433,Textiles,0.000777374103895336
610439,Textiles,0.0002371100888068884
610441,Textiles,0.0004929964375203357
610442,Textiles,0.006468117677752553
610443,Textiles,0.01570966012253993
610444,Textiles,0.006235120772485056
610449,Textiles,0.0006509459851563661
610451,Textiles,8.089807545919394e-05
610452,Textiles,0.0011759084804585397
610453,Textiles,0.0026549267477133727
610459,Textiles,0.0017016561886531504
610461,Textiles,0.00013196814209027351
610462,Textiles,0.010923964454798445
610463,Textiles,0.006212240778476707
610469,Textiles,0.0019800970310952224
610510,Textiles,0.005427457911247979
610520,Textiles,0.002887425612034357
610590,Textiles,0.00016326255709202077
610610,Textiles,0.0021111551721317953
610620,Textiles,0.0022132234745086596
610690,Textiles,0.0003101067921495048
610711,Textiles,0.0017140187564843054
610712,Textiles,0.0013907700958261783
610719,Textiles,0.00010557619132638118
610721,Textiles,0.00144903022436852
610722,Textiles,0.0018919498221068207
610791,Textiles,0.00107881593862563
610799,Textiles,0.0020707609739859245
610811,Textiles,0.0001903710480975477
610819,Textiles,1.7053531421523202e-05
610821,Textiles,0.00276693323079565
610822,Textiles,0.008882549340930088
610829,Textiles,1.757539808904655e-05
610831,Textiles,0.004987393685947191
610832,Textiles,0.009281988842232938
610839,Textiles,2.612481465758761e-05
610891,Textiles,0.002753449211795059
610892,Textiles,0.007169839761073446
610910,Textiles,0.010460406527362746
610990,Textiles,0.007487995275928006
611020,Textiles,0.08129170115611381
611030,Textiles,0.04650717937886727
611090,Textiles,0.007580197531675263
611120,Textiles,0.02057762150760519
611130,Textiles,0.004496524887839692
611190,Textiles,0.0001851731499723362
611211,Textiles,7.966282678452841e-05
611212,Textiles,0.00030079654425880777
611219,Textiles,2.060533246342249e-06
611220,Textiles,1.5705268483781812e-06
611231,Textiles,0.0001841990999231297
611241,Textiles,0.009747805968497487
611249,Textiles,3.4841718717729354e-05
611300,Textiles,0.002819935075769286
611420,Textiles,0.0028949661116448953
611430,Textiles,0.008819751890588964
611490,Textiles,0.00019420734290252192
611599,Textiles,0.0006605436071199951
611610,Textiles,0.0066667011966971175
611691,Textiles,0.00028819594661042995
611692,Textiles,0.0008550736710558879
611693,Textiles,0.004978577006942966
611699,Textiles,0.00017661817491108854
611710,Textiles,0.005530086307562662
611780,Textiles,0.0033891972925223775
611790,Textiles,8.387386506143225e-05
620111,Textiles,0.0014754760672457908
620112,Textiles,0.0004417578474967418
620113,Textiles,0.0005614469002099634
620119,Textiles,2.251747922037405e-05
620191,Textiles,0.0006747854760693809
620192,Textiles,0.003887325279977709
620193,Textiles,0.016469712952526413
620199,Textiles,7.467534287413823e-05
620211,Textiles,0.00226668856931764
620212,Textiles,0.0012136541831590884
620213,Textiles,0.0052136687059845775
620219,Textiles,7.50039761224789e-05
620291,Textiles,0.000368649216323715
620292,Textiles,0.004348075764342553
620293,Textiles,0.01729965503577376
620299,Textiles,0.0002771418732282881
620311,Textiles,0.001737917698003405
620312,Textiles,0.0009411563295236735
620319,Textiles,0.00028270994170188424
620322,Textiles,0.00010551643752978508
620323,Textiles,1.7563068341588238e-06
620331,Textiles,0.0018933456354230794
620332,Textiles,0.0014093312167991151
620333,Textiles,0.001050640570742696
620339,Textiles,0.0004660264540467072
